# Time	NodeID	serviceID
12.9248742713	14	2
12.927764134	8	48
12.9283512791	10	11
12.9317022462	12	171
12.935309651	8	443
12.9451662457	13	553
12.9628368902	7	579
12.9647459942	8	36
12.9678170862	13	9
12.9720878135	14	671
12.9725762031	12	67
12.9925824617	7	45
13.0039202343	12	25
13.0158469	12	346
13.0292390049	9	28
13.0307145175	13	89
13.0415199347	7	33
13.0422267034	12	50
13.0462971688	13	154
13.0521348443	10	322
13.0569575373	13	917
13.0592259728	10	190
13.0595317811	10	920
13.0611533573	10	200
13.0689332968	12	102
13.0708203132	11	318
13.0897311735	10	257
13.0923319975	13	636
13.1068720123	8	7
13.1433397604	11	192
13.1435353564	7	818
13.1727698572	14	7
13.180705215	12	1
13.1841049821	7	454
13.1868131877	8	62
13.2014936119	11	959
13.2127702998	11	2
13.2148494405	8	203
13.2309345773	14	157
13.2401046963	8	143
13.2658636495	11	210
13.2756793558	13	10
13.2786286204	11	13
13.2840516451	13	8
13.3034064636	14	103
13.3042501401	7	29
13.3151112092	7	84
13.3174296422	14	110
13.326458522	10	214
13.3292586792	13	7
13.3350763013	8	196
13.3740846102	7	988
13.3775010083	10	93
13.3979808527	9	79
13.4266672766	7	134
13.4322042429	12	79
13.4359144589	14	577
13.4372139272	9	9
13.4574519847	14	6
13.4576313658	8	497
13.4613944532	7	144
13.4638668629	9	1
13.4757641564	11	65
13.4956256192	9	883
13.4981954195	13	622
13.5075889404	14	25
13.536982414	9	183
13.5517167968	8	72
13.5691178835	7	872
13.5756649091	8	563
13.5820065166	10	7
13.5956509749	12	572
13.5998817391	7	35
13.6067878965	12	989
13.6095468314	7	533
13.638873241	10	136
13.66729686	13	750
13.6808470068	14	35
13.7007915732	13	29
13.7024247106	14	7
13.7066880769	7	221
13.708421905	13	994
13.7113305615	11	13
13.714602133	8	63
13.7199407	11	224
13.7273771216	11	5
13.7354674171	9	2
13.7396450124	12	127
13.743466665	10	520
13.7447373018	12	308
13.7537167378	7	663
13.7616022114	8	530
13.7632304217	13	70
13.7677724592	13	538
13.7750364293	8	584
13.791530074	12	841
13.8040225514	13	183
13.80639546	10	78
13.8068144614	8	779
13.8169403587	14	83
13.8288033054	13	16
13.8297521605	8	438
13.831230508	14	295
13.8676142283	14	614
13.8733277878	7	1
13.880715434	12	494
13.9131986531	13	435
13.9177078473	8	648
13.9772155485	9	137
13.979598672	13	744
13.9807435679	12	4
13.9811251954	11	5
13.9844522358	8	22
13.9999583513	7	2
14.0049269847	14	45
14.0063247927	14	374
14.0068819001	12	181
14.0124038565	14	254
14.0134275423	14	36
14.019390975	14	285
14.0224271725	12	527
14.0334859855	9	581
14.0386608946	12	72
14.0400636823	9	131
14.0560585777	9	53
14.0756684049	11	39
14.096023872	8	17
14.0985694729	9	1
14.1154464564	12	399
14.1157026296	7	178
14.1159243762	13	80
14.125685133	12	278
14.1487503956	12	87
14.1646047619	13	51
14.1652499835	10	317
14.1761566834	9	423
14.1762968406	10	262
14.1942708903	7	1
14.2032373808	12	32
14.2043836426	13	9
14.207116263	12	233
14.2101261876	14	155
14.2168211112	13	20
14.2218268513	8	109
14.2246537755	7	994
14.2263430534	7	132
14.2293046293	7	179
14.2373437202	10	72
14.2494013518	10	535
14.2498956319	11	211
14.2608678682	9	523
14.2649038732	10	164
14.2833806204	11	166
14.2860902018	8	893
14.2897101742	7	95
14.2931632475	12	419
14.3344212038	7	604
14.3380349551	14	23
14.3666591024	14	17
14.3824414118	7	23
14.3898388071	11	647
14.3986405194	12	324
14.4405697475	10	533
14.457253789	11	72
14.4594711914	9	493
14.4648487163	11	91
14.4776340763	13	791
14.4884572579	9	1
14.4893587994	14	246
14.49755078	14	638
14.5015883265	14	35
14.515485636	12	271
14.5186245388	9	24
14.5187578846	10	99
14.5223473138	9	68
14.5388279428	8	288
14.5392203294	10	1
14.5443196373	13	647
14.5445842022	10	112
14.551699899	11	66
14.5573721246	12	130
14.5753854073	10	640
14.5826363049	9	260
14.5950841074	10	188
14.6001898027	11	409
14.6008018896	8	969
14.6235101275	8	878
14.6326971263	7	13
14.6388410125	13	56
14.6445496215	14	372
14.6464901976	14	429
14.6705717494	8	655
14.6727873504	9	164
14.6733129356	14	200
14.6928918536	7	541
14.6989580839	8	240
14.7022295209	11	65
14.7036304613	10	168
14.7209787026	13	9
14.725102979	14	25
14.7294421445	11	144
14.742900981	9	710
14.7435534449	10	300
14.7704528243	9	368
14.7766045331	13	4
14.7826860078	10	68
14.7847269315	7	880
14.7889460449	11	8
14.8253768358	9	176
14.8291393846	7	13
14.8401041758	10	821
14.8580218208	12	387
14.8650950413	14	170
14.8778023184	8	185
14.8808837916	9	346
14.8842313719	14	14
14.887804767	14	36
14.8882355665	12	340
14.888339488	14	4
14.8937702019	7	29
14.8989047984	11	9
14.8998617814	14	1
14.9048599906	7	31
14.950125874	9	440
14.9585190461	9	484
14.9738643313	14	10
14.9758998043	14	3
14.9785358169	12	262
14.9788155738	9	367
15.0010263087	10	195
15.0045654722	12	242
15.0208010554	11	306
15.0253227315	9	2
15.0263889161	10	634
15.0301033459	10	467
15.0308082906	10	96
15.0330474921	14	560
15.044349759	12	119
15.04610524	8	158
15.0468736597	12	680
15.0507313631	10	3
15.065328421	9	108
15.0674713125	12	509
15.0679950021	11	35
15.0714823431	10	804
15.0803999588	10	133
15.086782308	10	330
15.0913499489	12	3
15.0950349254	7	944
15.1012593615	12	8
15.1129542587	8	2
15.1233898488	14	7
15.1343325373	11	3
15.147411963	7	212
15.1619938466	10	169
15.1680788498	9	31
15.1681308675	10	733
15.172468893	12	355
15.1728020161	14	464
15.1833554159	13	65
15.1924420143	13	833
15.1943515293	9	2
15.1972479212	14	450
15.2360985849	8	18
15.246333791	8	296
15.2469681608	12	48
15.2573524813	13	297
15.2578438034	13	20
15.2777487803	7	28
15.2778458984	11	814
15.2859574044	13	390
15.2958707096	7	941
15.3146385839	10	678
15.32433328	14	150
15.3278845879	14	13
15.3285820025	11	677
15.3356857909	9	5
15.3672202054	13	899
15.3692825204	13	834
15.3695977459	11	297
15.3781004622	10	42
15.3920603238	13	1
15.3947188744	7	5
15.4080017676	8	915
15.4089593103	11	2
15.4233157713	12	28
15.4465118367	9	930
15.4579345131	13	7
15.4591898743	11	496
15.4841551605	13	81
15.5125791815	7	32
15.5353488451	14	49
15.5376363513	12	165
15.5383939265	14	248
15.556725716	13	876
15.5636733588	7	2
15.5680942189	12	193
15.6010213099	9	764
15.635368867	8	55
15.6555997975	11	380
15.6675435791	9	731
15.6833687591	7	89
15.7050712351	10	42
15.710555346	14	620
15.7152290412	12	71
15.7234234546	11	556
15.7344928209	7	3
15.7392196808	14	14
15.7433300569	7	66
15.743981218	7	493
15.7519345659	13	9
15.7563610775	12	38
15.7709485485	8	91
15.7728230938	12	7
15.779058748	12	948
15.7834029619	13	808
15.7955637927	10	46
15.7978389256	10	34
15.8073886854	13	97
15.8174858205	9	272
15.8201055434	12	2
15.8208964508	14	283
15.8367476532	9	57
15.8368210448	10	619
15.8369179433	9	53
15.8422066549	10	95
15.8501821903	10	298
15.8566405954	9	279
15.8567759802	13	114
15.869063928	8	159
15.880273462	8	4
15.8816366869	12	195
15.8852589895	12	661
15.892836738	9	801
15.9018782663	12	12
15.9039987191	9	2
15.9111129951	8	71
15.9293456417	7	544
15.9334707842	9	289
15.9345174101	14	314
15.9472800526	13	128
15.9538130671	12	452
15.9891130779	13	805
16.0024462406	12	21
16.0113048252	9	854
16.0480000024	7	680
16.0597740125	7	165
16.0718438214	12	784
16.0965622688	8	26
16.0990088663	9	63
16.1040625741	7	319
16.1232903251	7	131
16.1243932893	12	498
16.1289670327	7	76
16.1460001358	7	313
16.1460711225	8	62
16.1470414079	13	642
16.1524628271	9	955
16.1797987563	10	400
16.1901096215	12	5
16.1924294805	11	17
16.2192689992	14	21
16.2311722194	8	270
16.2346407565	7	9
16.2451112338	12	433
16.2517644669	9	1
16.2703162924	10	15
16.2995657712	8	260
16.3176415051	8	39
16.319686787	11	904
16.3231943846	12	621
16.3251481443	12	28
16.3305865439	8	97
16.3312231922	8	634
16.3354236049	13	134
16.3456634957	12	2
16.3466451151	10	166
16.3571326627	11	96
16.3613079505	10	108
16.3624902082	10	923
16.3678073495	13	172
16.377957341	11	730
16.4080518024	12	141
16.4135971551	10	2
16.4172380507	7	14
16.4249660284	14	5
16.4301562156	9	27
16.4343077734	12	396
16.4359256126	9	226
16.4723920556	9	80
16.478973212	9	164
16.4901839484	11	24
16.5284479454	8	412
16.5683823092	8	29
16.5726210101	8	377
16.5742351081	7	14
16.5765361158	9	16
16.5813366972	14	338
16.5908864786	8	4
16.6336650926	11	1
16.6379614097	8	35
16.6447415072	11	320
16.6493877471	8	5
16.6592377617	8	63
16.6668968145	7	8
16.673341972	7	685
16.6808246258	7	165
16.6922698814	7	3
16.6932513131	13	727
16.6957326417	9	57
16.7006697274	11	656
16.7017860115	10	141
16.7105977932	12	471
16.7184294952	12	83
16.7239671307	9	23
16.7617919619	7	50
16.769382568	10	133
16.7712771791	10	307
16.7801194253	9	116
16.8182886988	13	697
16.8183072778	7	110
16.8259046791	13	872
16.8279002901	7	987
16.8497032089	10	9
16.8586799335	10	803
16.8702672395	14	1
16.8867466238	11	49
16.8910496736	8	589
16.9066974346	12	954
16.9153338843	8	906
16.9245383773	9	894
16.9248458472	9	6
16.9419271278	8	189
16.9454794475	8	4
16.9610392206	13	475
16.9754551347	7	302
16.9774661275	7	19
16.9951165601	10	602
17.0028399322	13	788
17.0112175441	12	109
17.0195654834	7	43
17.0251621316	14	124
17.0401644066	13	613
17.0419019032	14	17
17.0554003395	10	614
17.0574953614	8	10
17.0592457657	12	49
17.0735106014	10	2
17.0746735468	9	5
17.082926943	10	249
17.0830218027	8	25
17.0891438429	9	934
17.0928426287	10	594
17.1011568714	14	31
17.1025582145	10	135
17.1065530586	8	15
17.107908814	9	74
17.1126756579	9	238
17.1128693785	13	2
17.1132142634	14	756
17.1140110805	14	204
17.1187692107	10	16
17.130460029	13	56
17.1360337213	9	1
17.1363604192	13	230
17.1421527066	10	103
17.1422277343	14	811
17.1601064391	7	43
17.1728895785	11	1
17.1778486637	10	23
17.2223750525	11	255
17.22348762	13	520
17.2325976589	13	73
17.2424890791	7	97
17.2486234666	8	216
17.2633844344	9	342
17.2798307421	7	13
17.2920273339	10	94
17.295646571	14	835
17.3072217951	8	272
17.310928563	7	652
17.3278445677	9	138
17.344965482	10	3
17.3592017369	7	142
17.361713647	12	136
17.3791672522	12	650
17.3846885821	14	82
17.4007489811	9	763
17.4131027257	10	789
17.4257931331	9	655
17.4511290112	8	20
17.4580541033	10	2
17.4633895574	9	599
17.4638188603	11	42
17.4656000486	11	974
17.4723460315	13	491
17.5149266687	8	239
17.5200756778	7	201
17.5220403935	10	121
17.5340388277	14	35
17.5376721732	11	357
17.5419953745	10	1
17.5422485184	12	772
17.5427301497	13	999
17.5464557139	13	2
17.547290623	14	216
17.5476419906	7	836
17.5517014646	7	237
17.5519430285	7	927
17.5651654917	10	79
17.5844988816	13	57
17.6021491253	14	14
17.6026907195	13	700
17.6174025443	9	607
17.6190477546	8	385
17.6361248756	11	1
17.6456010502	10	801
17.6472150341	14	242
17.6640814428	11	73
17.6760098139	13	122
17.6791297057	13	61
17.6826649023	8	193
17.68532274	11	158
17.730048345	11	66
17.7312364447	13	15
17.7417182941	10	563
17.7592464473	11	64
17.7882878412	9	281
17.8003989269	8	82
17.8153209357	12	52
17.8286766271	9	41
17.83753615	13	768
17.8378568043	13	347
17.8532278	8	89
17.881506145	9	4
17.8850097833	12	687
17.885625072	9	179
17.9057033919	11	120
17.9166267339	14	269
17.9225956627	14	24
17.931579476	10	33
17.9364584068	8	53
17.9454114344	12	84
17.948038565	11	576
17.9540890749	8	868
17.9570936707	14	362
17.95746173	14	35
17.9601775716	12	864
17.9668534632	11	12
17.9738511144	13	19
17.981575782	7	64
17.9856209231	11	648
17.9928365392	8	317
17.9958020323	12	3
17.9963956975	8	213
18.0136315051	14	189
18.0213824961	14	543
18.0495854734	8	11
18.0583585142	8	971
18.0652273337	8	643
18.086295378	10	825
18.0977169278	13	17
18.1002095873	14	151
18.1038633092	11	52
18.1053138025	12	704
18.1124890443	7	72
18.1599677366	11	40
18.1713155778	10	66
18.1765735414	14	245
18.1795243241	9	2
18.1860945697	7	83
18.1951923541	14	1
18.1980961512	14	553
18.2012812179	8	365
18.2200753875	13	80
18.224090865	14	783
18.2393870116	14	231
18.2567253315	12	564
18.264380331	10	542
18.2654065399	7	106
18.2840128575	14	39
18.2916640546	10	51
18.3030358761	8	49
18.3037359504	11	1
18.3053285603	10	31
18.3066877694	8	10
18.3108604443	9	646
18.3249378328	9	937
18.3321634784	14	130
18.3368302698	12	135
18.3540591312	9	356
18.3821087083	13	394
18.3977764459	9	401
18.4015755371	13	9
18.4195805525	12	12
18.425736926	9	124
18.4260002276	14	228
18.4301632678	7	40
18.4456995087	9	45
18.4493026298	12	3
18.4644637507	8	273
18.4733565699	7	4
18.487093831	10	9
18.4954257595	7	23
18.4962503147	13	40
18.5010964855	7	122
18.5155237156	14	351
18.5528427235	12	644
18.5534207836	13	1
18.5730740057	7	422
18.5943387312	11	470
18.6158185981	9	516
18.6337742352	10	517
18.6563262539	14	16
18.6659107616	8	550
18.6828858606	14	28
18.7103467649	10	388
18.7289299427	10	35
18.7503628306	11	848
18.7607897394	14	630
18.7766276311	8	282
18.7781929461	13	7
18.7857187593	12	213
18.7916105667	10	170
18.8021173816	7	3
18.8210519148	14	912
18.8271654336	12	923
18.8352971891	13	713
18.8385136509	12	8
18.8913041852	10	742
18.9009749888	7	670
18.9325734706	7	865
18.9435607958	10	795
18.9721376845	8	1
18.9809282333	8	284
18.9830603594	14	49
18.9905622817	12	63
18.9914845019	10	71
18.9986355938	13	985
19.0021172369	10	522
19.0039776235	11	56
19.0058598812	10	437
19.016368277	10	4
19.0217327001	12	908
19.0277799967	9	158
19.0297443011	13	710
19.0565413424	13	9
19.0778006824	9	3
19.0851916868	7	27
19.0907350256	10	73
19.0907772962	11	181
19.1024228349	12	43
19.1146211817	8	655
19.1214240127	14	299
19.1237827215	14	259
19.1263082768	10	141
19.1319853497	7	112
19.1447458644	9	420
19.1670244949	14	322
19.1670691205	14	415
19.1707437223	14	186
19.1925992405	9	17
19.1960696542	14	48
19.1965858634	10	163
19.197763497	13	8
19.2174804802	8	39
19.2232985198	14	393
19.2304152527	13	21
19.2304959093	12	664
19.2517546294	9	884
19.2759918909	9	73
19.27978123	14	180
19.2862027561	13	1
19.2886522588	11	104
19.3119084389	8	29
19.3232573476	9	732
19.3268600961	12	223
19.3322984651	12	15
19.3458363542	7	287
19.3541098859	8	640
19.3543099626	10	1
19.3595371915	14	16
19.3652582896	13	389
19.3720192756	7	30
19.4062537044	8	69
19.4079297814	14	3
19.4083607828	7	60
19.41466183	12	522
19.4197883611	11	323
19.4246291973	10	109
19.4330282445	12	25
19.4617650067	9	269
19.4651420301	10	182
19.4738497682	9	26
19.4844759971	13	41
19.4880944897	12	1
19.4903843543	7	503
19.4905179742	9	150
19.4915429821	10	60
19.4963591239	11	237
19.5142989886	7	41
19.53708463	13	253
19.549140764	8	86
19.5544957184	10	51
19.5891248688	11	8
19.5932724985	11	995
19.6151916628	10	30
19.6185000773	14	212
19.6209941132	13	733
19.6241288811	10	6
19.6274785468	14	31
19.6275730249	11	829
19.6374061443	8	105
19.6380198561	14	129
19.6406063534	13	27
19.6469215219	12	429
19.6751481063	9	4
19.6763969832	12	3
19.6842347545	10	35
19.6916121126	8	10
19.7181195719	12	685
19.7228020075	8	687
19.7405611547	11	27
19.7415966799	7	77
19.7478502488	13	3
19.7662763038	9	10
19.7683761429	11	28
19.7698435246	13	872
19.7757187443	10	194
19.7878152789	8	47
19.7985170856	13	37
19.7987820537	12	633
19.8211486368	10	610
19.8275508758	13	114
19.8402180293	14	6
19.8820130504	12	284
19.9306472996	10	84
19.9384178001	12	105
19.9468037442	11	5
19.9797503537	8	335
19.9855705674	8	114
19.995866811	8	12
20.0103765366	8	82
20.0186103921	11	808
20.0226981538	14	73
20.0237166249	14	4
20.0361461833	11	1
20.0478870718	11	538
20.072883246	9	811
20.0985351088	12	371
20.0987360836	10	909
20.1071656781	11	170
20.1119772742	11	104
20.1145313501	12	22
20.114713391	13	89
20.1182588296	13	550
20.1192913066	11	561
20.1325759692	12	458
20.1355793844	12	540
20.1393134175	7	97
20.1514726304	14	107
20.1529125394	9	6
20.1814830359	8	31
20.1852927016	13	986
20.1938911245	11	987
20.1969899601	10	91
20.1982698935	11	360
20.2009058356	11	12
20.201286971	13	14
20.2022821649	10	695
20.2091172418	11	142
20.2217011054	10	10
20.2365246173	8	140
20.2483787226	9	10
20.2532345	8	2
20.2676879326	9	197
20.2744768528	14	239
20.3033265039	9	616
20.3148631687	14	559
20.3167180973	8	10
20.3220192863	7	59
20.3316008397	10	35
20.3367943282	9	139
20.3645753839	10	3
20.376126957	9	159
20.3800527235	7	753
20.3839725346	12	377
20.3982834139	11	202
20.4190955401	13	571
20.4311863454	7	704
20.4448098547	10	4
20.4532789202	13	96
20.4541612864	9	1
20.4675005199	10	3
20.4689054042	7	421
20.4927874982	11	16
20.5237349898	12	195
20.5246875254	7	19
20.5547149287	12	9
20.5639608948	14	5
20.5706178234	9	369
20.5936825877	14	567
20.5997256825	14	431
20.6046038653	9	1
20.6074450565	9	1
20.6088554413	9	19
20.621039813	8	10
20.6256867429	13	830
20.6381484131	14	21
20.6476659888	11	9
20.6656955469	11	354
20.6707539942	14	650
20.6829073509	12	258
20.6843783591	8	433
20.7017158783	14	596
20.7055431583	11	308
20.7262414088	10	35
20.7436461756	14	839
20.7558781257	9	17
20.7620537151	12	161
20.7765457002	7	126
20.78610435	7	374
20.7952262435	12	2
20.8130510136	14	197
20.8154209202	13	78
20.8232029617	11	2
20.8379368415	12	2
20.8394150652	10	956
20.8672162015	8	108
20.8779733959	13	216
20.8913560771	8	3
20.8966979438	11	5
20.8993685822	7	184
20.9072980769	14	568
20.9139255226	7	97
20.9139429211	14	238
20.9157683717	12	226
20.9207221212	13	2
20.9373060874	12	4
20.93960041	11	2
20.9489396004	9	477
20.9554127609	9	525
20.9729606363	11	4
20.9957446567	7	1
20.996363722	7	78
20.9964183281	9	988
21.0373893774	14	410
21.0394408529	7	244
21.056413821	10	579
21.0578927564	11	13
21.0592135896	14	3
21.0651789708	11	1
21.0673544187	10	2
21.0675421575	7	768
21.067918599	11	58
21.0766168703	10	897
21.0797694035	12	66
21.0980066427	14	754
21.1088559269	12	381
21.1110464182	13	652
21.1154573595	7	254
21.1241825024	8	39
21.1290147383	7	749
21.1444225653	8	180
21.1463256068	7	692
21.149952417	10	1
21.1760029908	11	192
21.1875270694	7	363
21.1914876309	8	19
21.2052279228	9	25
21.2124179969	11	155
21.2147569505	11	23
21.2345328659	12	633
21.239293229	11	303
21.2444778789	7	282
21.2565112969	8	607
21.2606912819	12	653
21.2830203651	9	175
21.2838899019	14	6
21.2878248874	13	144
21.28783085	11	4
21.2906169655	10	28
21.2906748721	7	170
21.3120958736	11	44
21.3124091685	9	719
21.3124270447	9	22
21.3240381313	8	127
21.3449745486	12	18
21.3504683123	10	522
21.3617689581	13	509
21.3631905978	13	17
21.3651047648	14	15
21.3727683966	7	158
21.3834801138	7	970
21.3866861931	8	14
21.388827982	7	3
21.4119775103	8	356
21.4239051096	12	3
21.4281488325	7	215
21.4317994513	14	17
21.439438819	10	843
21.4546089143	10	265
21.5167703851	9	484
21.5219134745	14	62
21.5376326483	9	135
21.5399650092	11	429
21.5453637892	14	882
21.5724061453	7	130
21.6156219116	13	292
21.6159483562	11	188
21.6225449383	12	825
21.6440328227	8	481
21.6462836582	10	63
21.6682510197	11	225
21.6857925235	11	6
21.6902064315	11	55
21.7278168553	7	212
21.7461345572	9	809
21.7490547841	8	192
21.7502306027	12	42
21.7527335642	7	11
21.7625498869	9	177
21.7646215432	10	119
21.7727873035	8	981
21.7821962054	9	935
21.7825329727	14	359
21.7863068242	12	253
21.7914695938	9	43
21.7932104711	10	10
21.795059274	7	473
21.7961115339	10	563
21.8135719681	9	169
21.8229802639	11	208
21.8385718281	12	5
21.8568309111	11	99
21.8675717465	7	273
21.8724507043	13	906
21.8793321435	12	450
21.8928503871	10	940
21.9107042824	10	6
21.9284284802	9	213
21.9365685236	14	185
21.9429141082	8	834
21.9836644286	9	35
21.9846562955	13	31
21.9850596641	10	123
22.0021976839	7	119
22.008772193	9	292
22.0152338798	8	31
22.0156223375	8	3
22.0177053912	11	599
22.0215059019	10	610
22.0293432278	14	149
22.0295748784	11	12
22.0347194146	13	311
22.0464087214	7	224
22.0477250054	14	953
22.0596258899	10	129
22.0635376286	7	831
22.0664106471	11	43
22.1084634147	9	417
22.1125209922	11	421
22.1294123153	14	674
22.1399600044	11	14
22.1692946415	9	98
22.1729445705	10	1
22.1971770313	9	1
22.1978135568	9	22
22.2018398099	7	493
22.2090846519	8	209
22.212373086	8	2
22.2130877475	8	180
22.2339825771	7	402
22.2652309571	11	257
22.288889448	14	1
22.2967785303	12	75
22.3016347036	10	159
22.307466233	10	58
22.3142063689	11	160
22.3378577553	13	255
22.3398373142	8	559
22.3450305797	8	2
22.3544354107	11	500
22.4071647888	11	245
22.4177388219	11	37
22.4188057952	8	134
22.4308936235	7	29
22.4330568181	11	239
22.4405810224	13	949
22.4858608916	7	11
22.4912951007	7	965
22.5008801106	14	742
22.5043886559	7	299
22.5086136712	9	65
22.5178027468	7	379
22.526522138	10	525
22.5312642908	14	340
22.5336026153	10	408
22.5377168128	14	427
22.5746638125	7	666
22.5811406458	14	5
22.582763994	11	485
22.5841419895	8	1
22.5925739241	9	140
22.5943889302	12	614
22.5973578538	11	39
22.602305154	9	156
22.6338975879	12	39
22.6340811491	11	581
22.6885576294	9	126
22.6934387384	11	55
22.7099965939	11	204
22.7115364862	8	40
22.717651453	11	10
22.7456486929	10	800
22.7460634321	9	228
22.7793452389	10	266
22.782468192	8	219
22.7824779988	10	640
22.7835185549	14	174
22.7839461783	12	206
22.7867679323	7	4
22.802948944	14	585
22.813606107	10	153
22.8308285026	14	436
22.8310245944	11	3
22.8370408203	11	690
22.8374557143	7	678
22.8471234555	14	1
22.8480238969	7	276
22.871652472	10	5
22.8819329283	11	257
22.8839108355	7	359
22.8913540135	9	94
22.8985549839	9	49
22.9017189883	12	5
22.9017206291	7	670
22.9059462536	11	414
22.9276593627	13	12
22.9286999569	11	580
22.9290536873	11	832
22.9375502844	11	656
22.9515836473	13	692
22.9765904919	12	259
22.9817643339	11	263
22.9965409197	12	173
22.9980089725	11	101
23.020279125	9	57
23.0366100718	14	209
23.065503849	13	206
23.0803323346	9	24
23.1005999941	9	85
23.1064168873	8	317
23.1522443336	10	5
23.1590405838	10	1
23.1607331545	10	2
23.1730701293	14	95
23.1890107713	10	16
23.1972184755	10	16
23.1979142669	14	481
23.200135235	7	874
23.2123965275	7	490
23.2255771884	10	1
23.2317744107	12	485
23.2463610424	12	397
23.2482808208	7	3
23.2545244013	11	592
23.2594089968	13	334
23.2614174255	8	393
23.2748822908	11	869
23.2802062249	11	290
23.2976039349	8	85
23.3110417351	13	798
23.3111342242	9	37
23.3160793772	12	135
23.3325956126	12	142
23.3328694051	11	557
23.3365489492	8	93
23.339803342	14	23
23.349273412	14	924
23.369433345	12	867
23.369996055	10	118
23.3704499074	10	247
23.3820714378	14	3
23.3848353783	12	298
23.397715871	11	568
23.4078113301	14	925
23.4317858233	7	199
23.435260714	14	26
23.4431826045	12	23
23.4545035052	9	7
23.4577192461	11	28
23.4862118672	14	539
23.4863958241	9	3
23.4895320396	8	1
23.4942935926	12	65
23.506626452	7	390
23.5096435266	9	611
23.5137863967	11	403
23.5138195672	10	65
23.5306967435	8	137
23.5372323178	11	510
23.5389518711	12	23
23.5400726696	7	691
23.5553792665	14	31
23.5644686732	11	38
23.5717937673	7	227
23.6057412039	11	497
23.6141583275	14	5
23.6210470625	14	74
23.621486372	12	67
23.6277169542	7	278
23.6316776071	13	8
23.6387016388	8	110
23.6441551854	9	7
23.6602840485	12	3
23.6846962169	13	1
23.6847219646	9	45
23.6853991102	13	117
23.6861321529	14	417
23.6898307873	13	880
23.7169301776	10	447
23.7429511819	11	257
23.7801636816	13	643
23.7861804999	8	66
23.7866219763	9	806
23.7946257443	14	324
23.8026983758	9	22
23.8051889473	13	910
23.8190994275	8	106
23.8217982322	12	926
23.8422870893	10	323
23.847903161	9	446
23.8506475036	13	404
23.8572543395	10	34
23.869579749	7	232
23.8696340086	7	19
23.8759274026	13	75
23.8982948225	12	373
23.9042928419	12	30
23.9155886047	14	741
23.9340004514	11	148
23.9648137289	7	5
23.9700560109	12	683
24.0026587219	7	277
24.0057408167	11	102
24.0109951369	10	86
24.0327196681	13	8
24.0471618483	8	163
24.0552744368	9	538
24.073730145	11	77
24.0866619777	10	159
24.0902324888	10	470
24.1016060056	8	1
24.1044562591	14	16
24.1048867882	10	215
24.1069414323	9	32
24.1229290097	10	133
24.1345946529	8	230
24.1390448766	14	123
24.1391219341	11	159
24.1470381412	14	73
24.1534715523	7	16
24.1580530621	8	60
24.1659559748	9	766
24.1952436678	11	232
24.2086609194	13	433
24.2135967692	10	74
24.2157247653	10	2
24.2241844856	9	1
24.235382125	12	24
24.2430569922	10	249
24.2554127648	14	772
24.2622821236	11	225
24.2631966327	13	26
24.2821420931	13	163
24.2958904696	9	20
24.302639329	12	6
24.3069996684	8	2
24.3086686686	7	628
24.3098257991	7	650
24.3164522541	14	135
24.3167016702	7	14
24.3207060898	9	290
24.3234392498	12	218
24.3265599454	7	156
24.3370727139	7	3
24.3547726573	11	16
24.3662558011	12	430
24.3672207995	10	123
24.3807281892	13	3
24.3912662599	8	5
24.3941713871	13	547
24.3952969815	10	66
24.4029462418	11	17
24.4218901139	13	66
24.4372196757	9	153
24.4384165199	14	399
24.442167314	10	227
24.4541067972	11	85
24.4731307226	14	3
24.4892618237	7	12
24.5062074286	14	503
24.5179080524	12	73
24.5383231005	14	213
24.5404048532	8	4
24.5680401068	8	907
24.5808165614	8	1
24.5853218921	9	194
24.5856194356	7	7
24.5870994499	13	720
24.5895319625	9	731
24.6013326521	10	549
24.6021807565	10	85
24.6147973752	10	42
24.6231911178	7	743
24.6451519098	14	80
24.6711030418	9	3
24.673841873	11	369
24.6795592054	12	502
24.6802038755	12	950
24.6966364635	7	4
24.6978346144	13	2
24.7306514084	8	879
24.7389106209	14	4
24.7574080802	9	908
24.7597036555	14	483
24.7604551001	10	18
24.7710902151	7	741
24.7905194361	9	359
24.7948043394	10	239
24.800511938	12	126
24.8280491302	7	1
24.8442155958	12	936
24.8456118579	7	131
24.8487202511	8	190
24.8641041529	12	45
24.8850646714	12	12
24.8956791413	10	759
24.9069274553	11	14
24.9157755901	7	5
24.9304720781	7	190
24.9403788059	8	417
24.943940336	7	215
24.9484354114	8	50
24.9573735818	8	756
24.9879567461	11	24
24.9992158372	14	700
25.0031637128	7	819
25.0318347472	11	25
25.0417615523	13	972
25.0449908401	12	31
25.0713192649	7	167
25.0803459336	8	6
25.0810228847	14	2
25.0892783746	11	643
25.0900703585	14	204
25.0919941453	7	7
25.0995034861	10	31
25.1115425072	9	1
25.1139531241	14	133
25.1169022258	13	495
25.1199833229	11	958
25.1214964877	11	189
25.1414276325	13	50
25.1509530711	7	307
25.1544364967	13	1
25.1729348949	11	301
25.1784890833	12	284
25.1879301015	9	5
25.2056215691	12	38
25.2120838932	8	344
25.2312469213	8	986
25.2323558667	12	10
25.2415956361	9	14
25.2433566948	8	4
25.2653282674	11	502
25.281151331	12	140
25.2815742045	11	93
25.2896707684	9	32
25.2952207239	14	344
25.297969342	10	930
25.3005159897	13	85
